178,106480	808,265000	764,575000	754,866111	674,767778	650,495556	713,603333	650,495556	694,185556	689,331111	706,321667	674,767778	694,185556
178,493382	808,265000	764,575000	754,866111	674,767778	650,495556	713,603333	650,495556	694,185556	689,331111	706,321667	674,767778	694,185556
178,880256	808,265000	764,575000	754,866111	674,767778	650,495556	713,603333	650,495556	694,185556	689,331111	706,321667	674,767778	694,185556
179,267103	696,612778	592,242222	682,049444	682,049444	662,631667	655,350000	640,786667	677,195000	594,669444	643,213889	665,058889	609,232778
179,653922	672,340556	592,242222	652,922778	553,406667	594,669444	604,378333	601,951111	638,359444	580,106111	691,758333	575,251667	645,641111
180,040713	621,368889	577,678889	599,523889	638,359444	604,378333	621,368889	616,514444	633,505000	696,612778	599,523889	674,767778	541,270556
180,427476	538,843333	558,261111	529,134444	550,979444	633,505000	616,514444	643,213889	660,204444	643,213889	567,970000	628,650556	633,505000
180,814211	567,970000	682,049444	553,406667	565,542778	667,486111	592,242222	594,669444	643,213889	580,106111	519,425556	621,368889	584,960556
181,200918	516,998333	665,058889	587,387778	572,824444	606,805556	611,660000	599,523889	594,669444	626,223333	555,833889	580,106111	533,988889
181,587598	516,998333	599,523889	563,115556	609,232778	567,970000	601,951111	560,688333	597,096667	560,688333	633,505000	652,922778	536,416111
181,974250	565,542778	604,378333	589,815000	621,368889	626,223333	621,368889	536,416111	577,678889	480,590000	555,833889	514,571111	584,960556
182,360873	645,641111	587,387778	577,678889	616,514444	575,251667	577,678889	604,378333	577,678889	565,542778	592,242222	550,979444	546,125000
182,747469	589,815000	631,077778	597,096667	543,697778	575,251667	570,397222	567,970000	550,979444	611,660000	575,251667	572,824444	623,796111
183,134037	570,397222	526,707222	577,678889	483,017222	536,416111	592,242222	541,270556	565,542778	684,476667	575,251667	616,514444	560,688333
183,520577	580,106111	558,261111	543,697778	580,106111	599,523889	589,815000	587,387778	652,922778	563,115556	657,777222	682,049444	572,824444
183,907089	601,951111	529,134444	606,805556	611,660000	500,007778	584,960556	597,096667	604,378333	580,106111	577,678889	626,223333	555,833889
184,293573	621,368889	584,960556	580,106111	609,232778	563,115556	594,669444	631,077778	587,387778	614,087222	594,669444	548,552222	555,833889
184,680029	565,542778	560,688333	599,523889	635,932222	589,815000	584,960556	635,932222	599,523889	597,096667	589,815000	570,397222	572,824444
185,066457	538,843333	611,660000	575,251667	623,796111	618,941667	635,932222	606,805556	643,213889	677,195000	669,913333	638,359444	577,678889
185,452857	643,213889	711,176111	672,340556	640,786667	674,767778	638,359444	682,049444	604,378333	616,514444	650,495556	609,232778	618,941667
185,839229	643,213889	611,660000	638,359444	589,815000	618,941667	645,641111	618,941667	601,951111	657,777222	682,049444	616,514444	633,505000
186,225573	674,767778	570,397222	580,106111	638,359444	665,058889	657,777222	679,622222	584,960556	667,486111	531,561667	648,068333	606,805556
186,611889	711,176111	669,913333	594,669444	626,223333	623,796111	616,514444	643,213889	652,922778	599,523889	606,805556	592,242222	677,195000
186,998176	631,077778	626,223333	592,242222	662,631667	594,669444	657,777222	587,387778	643,213889	645,641111	611,660000	657,777222	618,941667
187,384436	674,767778	689,331111	650,495556	694,185556	696,612778	648,068333	677,195000	601,951111	657,777222	667,486111	728,166667	592,242222
187,770668	652,922778	657,777222	728,166667	730,593889	694,185556	718,457778	679,622222	725,739444	713,603333	638,359444	662,631667	657,777222
188,156871	657,777222	703,894444	718,457778	769,429444	740,302778	682,049444	706,321667	720,885000	657,777222	677,195000	713,603333	652,922778
188,543046	699,040000	686,903889	667,486111	618,941667	730,593889	645,641111	614,087222	674,767778	609,232778	708,748889	711,176111	708,748889
188,929193	672,340556	699,040000	703,894444	699,040000	706,321667	679,622222	713,603333	662,631667	686,903889	665,058889	672,340556	737,875556
189,315312	701,467222	737,875556	730,593889	720,885000	745,157222	735,448333	699,040000	682,049444	655,350000	691,758333	711,176111	689,331111
189,701403	723,312222	779,138333	691,758333	718,457778	679,622222	750,011667	701,467222	662,631667	657,777222	750,011667	730,593889	626,223333
190,087466	682,049444	735,448333	665,058889	691,758333	708,748889	747,584444	689,331111	769,429444	740,302778	720,885000	655,350000	742,730000
190,473500	730,593889	694,185556	783,992778	750,011667	720,885000	720,885000	730,593889	694,185556	703,894444	725,739444	706,321667	762,147778
190,859506	725,739444	745,157222	776,711111	752,438889	742,730000	750,011667	757,293333	672,340556	803,410556	781,565556	757,293333	767,002222
191,245484	716,030556	645,641111	730,593889	740,302778	706,321667	669,913333	786,420000	686,903889	694,185556	762,147778	745,157222	742,730000
191,631434	718,457778	667,486111	733,021111	762,147778	745,157222	762,147778	740,302778	776,711111	820,401111	747,584444	699,040000	720,885000
192,017355	740,302778	699,040000	779,138333	718,457778	679,622222	759,720556	689,331111	774,283889	720,885000	757,293333	713,603333	711,176111
192,403248	716,030556	708,748889	776,711111	750,011667	711,176111	815,546667	747,584444	747,584444	779,138333	759,720556	827,682778	735,448333
192,789113	764,575000	752,438889	764,575000	745,157222	679,622222	689,331111	740,302778	781,565556	793,701667	798,556111	728,166667	750,011667
193,174949	723,312222	720,885000	764,575000	718,457778	711,176111	783,992778	796,128889	716,030556	837,391667	742,730000	759,720556	742,730000
193,560757	805,837778	779,138333	745,157222	798,556111	733,021111	767,002222	878,654444	713,603333	803,410556	776,711111	776,711111	810,692222
193,946537	803,410556	791,274444	747,584444	776,711111	776,711111	720,885000	788,847222	742,730000	781,565556	735,448333	764,575000	776,711111
194,332288	733,021111	776,711111	757,293333	771,856667	767,002222	786,420000	788,847222	810,692222	767,002222	783,992778	747,584444	759,720556
194,718011	791,274444	783,992778	759,720556	730,593889	745,157222	788,847222	762,147778	769,429444	762,147778	718,457778	730,593889	711,176111
195,103705	745,157222	774,283889	699,040000	815,546667	788,847222	776,711111	754,866111	830,110000	813,119444	808,265000	783,992778	822,828333
195,489371	742,730000	747,584444	737,875556	783,992778	842,246111	745,157222	750,011667	810,692222	776,711111	754,866111	800,983333	791,274444
195,875009	815,546667	740,302778	815,546667	728,166667	762,147778	783,992778	752,438889	774,283889	750,011667	725,739444	868,945556	851,955000
196,260618	810,692222	793,701667	839,818889	774,283889	759,720556	873,800000	793,701667	754,866111	793,701667	728,166667	808,265000	796,128889
196,646199	813,119444	716,030556	733,021111	767,002222	747,584444	783,992778	745,157222	730,593889	767,002222	754,866111	725,739444	820,401111
197,031751	696,612778	759,720556	742,730000	733,021111	752,438889	767,002222	737,875556	730,593889	708,748889	861,663889	708,748889	750,011667
197,417275	776,711111	762,147778	796,128889	737,875556	873,800000	767,002222	735,448333	723,312222	793,701667	786,420000	791,274444	815,546667
197,802771	759,720556	742,730000	769,429444	769,429444	827,682778	752,438889	747,584444	781,565556	793,701667	711,176111	810,692222	718,457778
198,188237	747,584444	805,837778	750,011667	803,410556	735,448333	754,866111	779,138333	866,518333	762,147778	723,312222	754,866111	725,739444
198,573676	808,265000	720,885000	774,283889	750,011667	752,438889	754,866111	764,575000	783,992778	762,147778	783,992778	861,663889	701,467222
198,959085	793,701667	718,457778	878,654444	793,701667	740,302778	701,467222	757,293333	711,176111	740,302778	762,147778	718,457778	742,730000
199,344466	723,312222	810,692222	800,983333	776,711111	791,274444	725,739444	776,711111	798,556111	733,021111	672,340556	752,438889	764,575000
199,729819	803,410556	839,818889	798,556111	788,847222	793,701667	752,438889	764,575000	769,429444	745,157222	713,603333	771,856667	769,429444
200,115143	752,438889	793,701667	764,575000	774,283889	800,983333	820,401111	754,866111	776,711111	798,556111	764,575000	769,429444	779,138333
200,500438	796,128889	803,410556	718,457778	808,265000	776,711111	725,739444	691,758333	788,847222	754,866111	759,720556	742,730000	774,283889
200,885705	737,875556	720,885000	767,002222	757,293333	815,546667	691,758333	750,011667	686,903889	730,593889	771,856667	652,922778	696,612778
201,270943	834,964444	781,565556	834,964444	815,546667	800,983333	767,002222	771,856667	791,274444	779,138333	754,866111	713,603333	847,100556
201,656152	745,157222	771,856667	750,011667	735,448333	788,847222	699,040000	720,885000	750,011667	764,575000	791,274444	740,302778	703,894444
202,041333	788,847222	718,457778	783,992778	733,021111	730,593889	754,866111	808,265000	781,565556	788,847222	747,584444	805,837778	767,002222
202,426485	754,866111	776,711111	754,866111	808,265000	868,945556	757,293333	808,265000	740,302778	754,866111	781,565556	737,875556	691,758333
202,811608	716,030556	735,448333	725,739444	793,701667	757,293333	783,992778	793,701667	779,138333	798,556111	725,739444	735,448333	769,429444
203,196703	759,720556	694,185556	767,002222	747,584444	798,556111	694,185556	720,885000	750,011667	781,565556	813,119444	750,011667	754,866111
203,581769	779,138333	813,119444	737,875556	711,176111	742,730000	750,011667	718,457778	783,992778	716,030556	757,293333	665,058889	740,302778
203,966806	737,875556	682,049444	754,866111	747,584444	752,438889	737,875556	779,138333	774,283889	718,457778	720,885000	725,739444	759,720556
204,351814	694,185556	793,701667	696,612778	725,739444	800,983333	745,157222	798,556111	655,350000	708,748889	708,748889	762,147778	750,011667
